product_id,time_id,warehouse_id,store_id,units_ordered,units_shipped,warehouse_sales,warehouse_cost,supply_time,store_invoice
1023,625,3,3,16,16,12.8576,4.5002,1,5.3552
280,625,3,3,27,27,17.1045,8.3812,2,9.3869
536,625,3,3,81,81,51.597,24.2506,2,27.6457
913,625,3,3,29,29,20.648,8.2592,3,9.1677
197,625,3,3,85,85,76.6785,29.9046,3,35.5865
786,625,3,3,35,3,1.1931,0.4653,3,0.5211
164,625,3,3,59,59,70.092,37.8497,4,45.0411
886,625,3,3,87,12,20.526,11.4946,2,12.6441
214,634,3,3,59,59,84.8538,45.8211,3,52.6943
1097,634,3,3,43,43,36.98,14.792,1,17.1587
8,634,3,3,74,74,61.3312,25.1458,3,28.1633
570,634,3,3,93,93,60.264,28.3241,3,33.1392
1134,622,6,6,44,44,37.6376,22.5826,3,25.7442
1097,622,6,6,90,90,108.36,39.0096,3,44.861
381,622,6,6,91,91,82.6917,29.769,4,35.1274
1384,622,6,6,83,83,123.7198,39.5903,3,47.1125
348,622,6,6,54,54,32.5458,16.9238,3,18.9547
1484,622,6,6,38,38,9.5304,3.6216,1,4.2011
48,622,6,6,68,68,39.6304,15.4559,3,17.3106
824,622,6,6,88,88,109.5512,49.298,3,57.1857
54,622,6,6,88,88,134.0768,48.2676,2,54.0597
1408,628,6,6,98,98,155.82,88.8174,4,98.5873
226,628,6,6,52,52,13.0416,5.0862,4,5.9509
1068,628,6,6,68,68,80.3488,48.2093,2,54.9586
99,628,6,6,57,57,73.986,40.6923,4,48.0169
1035,628,6,6,92,92,58.2084,20.955,3,24.5174
199,628,6,6,74,61,51.9537,18.7033,4,22.0699
735,628,6,6,41,41,31.3404,10.6557,4,12.6803
1512,628,6,6,79,18,5.5404,2.7702,4,3.2411
742,628,6,6,26,26,21.8348,9.8257,3,10.9065
1079,628,6,6,61,61,76.8417,43.0314,1,50.3467
896,628,6,6,19,9,9.8892,4.4501,1,5.0731
1445,628,6,6,67,67,20.8236,8.9541,4,10.3868
942,628,6,6,15,15,16.497,5.9389,2,6.711
1302,611,6,6,89,89,64.2135,22.4747,2,26.0707
985,611,6,6,27,27,8.1648,2.8577,2,3.3149
376,611,6,6,45,45,51.075,20.43,2,23.0859
232,611,6,6,18,18,25.0902,7.778,2,8.7891
249,611,6,6,95,95,49.8465,23.4279,1,26.7078
199,611,6,6,37,37,27.1876,15.7688,3,17.8187
349,611,6,6,83,83,62.1504,21.1311,4,24.0895
1458,611,6,6,85,85,91.205,31.0097,1,36.2813
1248,611,6,6,10,10,11.322,3.3966,3,4.008
1464,611,6,6,47,47,65.3864,32.6932,3,37.2702
815,611,6,6,32,32,10.5984,3.8154,4,4.3877
59,611,6,6,62,62,51.212,18.9484,2,21.0327
699,618,6,6,28,28,20.6752,8.8903,2,10.2238
770,618,6,6,12,12,10.7604,6.3486,3,7.5548
1386,618,6,6,43,43,23.2716,7.2142,2,8.152
682,618,6,6,62,62,11.7242,4.338,2,5.0755
820,618,6,6,62,11,2.772,1.0811,3,1.2433
1236,618,6,6,32,32,32.9344,9.8803,1,10.9671
1546,618,6,6,60,60,15.372,7.686,3,8.9158
616,618,6,6,95,7,3.9102,1.9942,4,2.2933
1020,618,6,6,31,31,6.324,3.5414,4,4.2497
637,618,6,6,31,26,10.5092,5.0444,1,5.5993
227,618,6,6,35,35,29.799,9.2377,1,10.6234
1043,618,6,6,86,86,43.2064,25.0597,4,28.3175
154,618,6,6,98,98,74.9112,32.2118,1,36.3993
1397,632,6,6,76,76,42.3852,15.2587,3,17.0897
281,632,6,6,27,27,24.1434,9.1745,4,10.6424
510,632,6,6,19,7,1.5799,0.5214,2,0.6048
554,632,6,6,21,21,26.376,8.7041,3,10.0097
837,632,6,6,39,16,9.8496,3.7428,3,4.1171
1547,632,6,6,12,12,16.8504,7.5827,3,9.0234
1294,632,6,6,53,53,41.022,15.9986,2,17.9184
617,632,6,6,21,21,13.6416,6.2751,2,7.3419
673,632,6,6,87,87,95.352,39.0943,1,46.1313
91,632,6,6,82,82,70.3232,34.4584,2,41.0055
280,632,6,6,60,60,39.096,11.7288,1,13.6054
1301,653,6,6,61,52,22.9736,13.3247,3,15.7231
545,653,6,6,63,63,47.502,24.226,1,27.8599
108,653,6,6,28,28,25.7544,12.8772,1,14.5512
591,653,6,6,69,69,47.6307,24.768,2,28.9786
701,653,6,6,61,61,17.8425,9.2781,4,10.3915
784,653,6,6,37,37,8.658,4.6753,2,5.2363
535,653,6,6,26,26,31.7512,9.5254,3,10.7637
1284,653,6,6,71,31,25.6122,13.3183,2,15.8488
1377,654,6,6,64,64,108.672,45.6422,4,54.3142
1527,654,6,6,12,12,23.6664,8.2832,2,9.857
1077,654,6,6,68,68,117.6128,38.8122,3,45.7984
867,654,6,6,19,19,15.0024,8.5514,4,9.4921
1083,654,6,6,10,10,2.6,0.91,2,1.0556
434,654,6,6,53,53,44.4034,16.4293,3,19.2223
823,654,6,6,47,47,95.1139,43.7524,1,50.7528
800,654,6,6,26,26,46.618,22.8428,3,25.5839
1283,654,6,6,47,47,16.3372,9.4756,2,10.5179
1393,654,6,6,22,22,24.013,9.1249,4,10.3111
1477,654,6,6,45,45,36.45,20.412,3,23.6779
1227,654,6,6,28,28,28.3248,10.7634,3,12.3779
417,654,6,6,53,22,34.1088,14.6668,4,17.0135
873,654,6,6,85,85,79.9,43.146,3,48.3235
251,656,6,6,71,71,53.7044,24.167,4,27.5504
589,656,6,6,96,96,132.288,43.655,3,49.3302
405,656,6,6,16,16,28.3392,13.3194,3,15.5837
955,656,6,6,43,43,97.1671,42.7535,3,49.1665
451,656,6,6,79,79,61.8728,35.8862,3,40.9103
1134,656,6,6,13,13,10.1738,5.5956,3,6.4909
645,656,6,6,51,51,81.2736,39.0113,4,44.0828
967,656,6,6,41,41,9.5038,5.1321,1,5.748
1144,656,6,6,81,81,37.8675,18.1764,3,21.0846
1028,656,6,6,49,49,38.416,21.513,3,23.8794
1377,656,6,6,26,8,11.32,3.6224,3,4.0209
328,656,6,6,36,36,26.3088,9.7343,2,11.5838
573,647,6,6,11,10,19.662,9.0445,2,10.1298
816,647,6,6,23,23,17.9078,10.5656,2,11.8335
500,647,6,6,48,4,4.8944,1.5173,4,1.7449
1449,647,6,6,74,74,37.9842,19.3719,3,22.8588
1305,647,6,6,34,34,7.1706,2.5097,4,2.9113
1322,647,6,6,13,13,19.136,10.1421,3,11.9677
1272,647,6,6,20,20,25.792,14.9594,3,17.6521
1422,647,6,6,45,45,43.1505,23.3013,1,27.2625
972,647,6,6,55,15,12.711,5.2115,2,5.7848
762,647,6,6,94,61,128.649,46.3136,4,52.3344
979,647,6,6,39,25,51.03,22.9635,4,25.4895
329,647,6,6,26,26,16.2864,7.166,1,8.3842
1133,647,6,6,17,17,14.399,5.9036,1,6.9662
696,647,6,6,79,79,21.6144,6.4843,4,7.1976
1178,647,6,6,63,20,34.776,15.6492,2,18.6225
1277,643,6,6,45,45,65.151,29.3179,4,34.8883
1040,643,6,6,10,10,6.864,3.5693,3,4.1761
923,643,6,6,83,83,54.9792,18.1431,2,20.6831
1273,643,6,6,41,41,71.9263,35.2439,3,39.1207
224,643,6,6,46,46,38.1984,18.7172,4,20.5889
667,643,6,6,63,63,93.8448,43.1686,4,50.9389
1310,643,6,6,36,36,50.148,21.0622,3,25.2746
940,643,6,6,40,40,59.072,21.8566,2,25.5722
1223,643,6,6,96,96,31.7184,12.3702,2,14.8442
348,677,6,6,96,43,22.2138,6.6641,3,7.9303
392,677,6,6,93,93,61.659,33.9124,4,40.6949
675,677,6,6,36,36,42.6492,24.31,3,29.172
1385,677,6,6,82,82,84.624,35.5421,4,39.0963
1228,677,6,6,84,84,103.0176,35.026,1,39.5794
552,677,6,6,99,99,28.314,10.7593,3,12.2656
608,677,6,6,70,70,17.136,8.3966,3,10.0759
286,680,6,6,86,86,58.6176,28.7226,2,33.8927
209,680,6,6,34,34,33.6974,14.1529,2,16.2758
26,680,6,6,90,76,27.4208,11.2425,2,12.704
576,680,6,6,49,0,0,0,1,0
486,680,6,6,35,35,14.763,7.6768,2,8.6748
1169,680,6,6,88,88,99.6512,49.8256,2,57.2994
680,680,6,6,36,36,22.7556,9.7849,3,10.9591
1002,680,6,6,92,92,99.0288,46.5435,4,52.1287
1179,680,6,6,59,59,86.8952,42.5786,2,49.3912
1063,680,6,6,51,51,58.3848,28.0247,3,31.1074
191,678,6,6,41,41,55.3049,32.6299,2,36.8718
541,678,6,6,30,19,19.2888,10.2231,3,12.1655
637,678,6,6,62,62,18.662,8.0247,3,9.1482
1080,678,6,6,74,74,81.03,28.3605,4,32.6146
164,678,6,6,38,25,24.5025,12.0062,3,14.0473
208,678,6,6,100,100,138.32,66.3936,3,75.6887
491,678,6,6,89,89,171.8145,75.5984,2,89.2061
787,678,6,6,58,58,41.4816,22.8149,1,26.6934
11,684,6,6,98,98,147.9114,72.4766,3,80.449
990,684,6,6,98,98,110.0736,52.8353,3,61.8173
86,684,6,6,86,86,109.8306,47.2272,2,53.839
823,684,6,6,55,55,69.8005,37.6923,1,41.8385
586,684,6,6,13,13,8.1224,3.1677,2,3.7379
469,684,6,6,17,17,8.5527,3.4211,3,4.0027
819,684,6,6,35,35,45.5665,16.8596,3,19.3885
1534,694,6,6,77,77,113.4518,56.7259,3,62.9657
791,694,6,6,48,48,57.792,18.4934,4,21.2674
1047,694,6,6,47,47,74.3869,39.4251,1,43.7619
1423,694,6,6,36,25,28.44,13.3668,3,15.6392
707,694,6,6,45,45,49.6485,22.3418,3,25.6931
1296,694,6,6,81,81,91.4895,53.9788,3,62.0756
674,694,6,6,20,15,27.189,13.8664,3,15.9464
1396,694,6,6,83,56,63.812,27.4392,3,32.6526
374,694,6,6,20,20,11.324,6.3414,4,7.1658
1151,694,6,6,71,71,21.5698,9.9221,3,11.8073
381,694,6,6,83,83,65.7526,24.986,4,27.9843
718,694,6,6,47,47,38.164,13.739,3,15.6625
534,694,6,6,85,85,114.92,67.8028,1,75.2611
1084,694,6,6,50,50,20.55,11.919,2,14.1836
580,694,6,6,91,91,103.0757,52.5686,3,59.4025
344,724,6,6,88,88,94.3008,50.9224,1,56.5239
1214,724,6,6,74,58,31.3896,10.6725,4,11.8465
578,724,6,6,96,96,112.1184,36.9991,2,42.919
101,724,6,6,73,73,29.9592,10.7853,4,12.5109
1531,724,6,6,67,67,19.4769,8.5698,1,10.1124
1187,724,6,6,22,22,25.652,12.0564,4,13.5032
245,724,6,6,42,42,26.9094,9.1492,2,10.0641
1514,724,6,6,24,24,8.2128,3.1209,4,3.5266
1237,724,6,6,46,46,37.95,21.252,3,24.6523
95,724,6,6,30,30,15.768,6.1495,3,7.1334
405,724,6,6,79,34,70.2576,28.8056,2,33.9906
1448,724,6,6,80,80,122.928,38.1077,4,42.2995
1437,724,6,6,65,21,17.1738,7.7282,2,9.1966
1309,715,6,6,50,50,100.34,47.1598,4,56.5918
1072,715,6,6,16,16,15.288,8.2555,1,9.7415
955,715,6,6,80,80,134.816,64.7117,2,72.4771
1305,715,6,6,48,48,14.7744,8.1259,3,9.5073
256,715,6,6,25,25,19.875,9.9375,2,11.6269
699,715,6,6,19,19,8.094,4.6945,3,5.4456
1342,715,6,6,88,88,183.8144,56.9825,2,64.3902
972,715,6,6,84,84,71.1816,34.1672,3,37.9256
1255,715,6,6,60,60,22.32,11.16,3,12.3876
19,723,6,6,11,6,8.4216,2.6949,3,3.2339
196,723,6,6,99,99,129.6009,73.8725,1,81.2597
79,723,6,6,41,41,18.942,11.1758,4,12.2934
429,723,6,6,87,87,59.1165,25.4201,4,28.2163
939,723,6,6,89,89,35.511,12.4289,1,14.1689
1382,723,6,6,14,11,4.972,2.1877,3,2.5596
52,723,6,6,34,34,37.6278,12.0409,2,13.6062
96,723,6,6,15,13,9.8748,4.8387,2,5.4677
379,723,6,6,56,56,109.956,34.0864,3,37.8359
1089,723,6,6,53,53,44.5094,23.59,3,26.6567
932,723,6,6,68,68,57.3036,32.6631,2,38.2158
256,723,6,6,39,39,37.206,14.5103,2,15.9613
312,723,6,6,89,54,63.261,21.5087,1,24.0897
173,726,6,6,58,58,45.617,20.5277,3,23.6069
923,726,6,6,31,31,25.8912,9.0619,2,10.3306
234,726,6,6,18,18,17.982,9.3506,1,10.7532
1156,726,6,6,50,50,42.77,12.831,3,14.6273
679,726,6,6,90,84,46.3092,20.8391,1,24.7985
550,726,6,6,95,30,38.16,12.2112,2,13.9208
207,726,6,6,85,85,60.078,27.0351,1,31.6311
823,726,6,6,71,71,107.1532,42.8613,3,49.2905
457,727,6,6,30,30,21.696,11.065,2,13.0567
434,727,6,6,24,24,10.9056,4.1441,3,4.8486
917,727,6,6,93,93,60.4128,24.7692,2,27.9892
1028,727,6,6,89,89,95.6928,47.8464,4,53.588
1111,727,6,6,70,70,18.564,5.9405,3,6.8316
861,727,6,6,93,93,79.7475,33.4939,2,39.1879
933,376,7,7,90,90,155.142,77.571,3,90.7581
989,376,7,7,22,22,11.088,4.1026,2,4.5949
407,376,7,7,58,58,83.781,49.4308,3,55.8568
1010,376,7,7,21,21,25.0425,14.2742,2,16.4153
1173,376,7,7,59,59,58.6047,29.3024,3,32.8187
1416,376,7,7,25,25,22.935,11.2381,4,12.3619
124,388,7,7,20,20,14.036,4.6319,3,5.1414
661,388,7,7,37,37,32.0346,12.1731,3,14.486
1437,388,7,7,11,11,7.656,4.4405,3,5.2398
667,388,7,7,87,87,113.3958,60.0998,4,71.5188
1005,388,7,7,30,30,25.482,14.0151,3,16.678
821,388,7,7,76,76,56.6124,21.5127,3,25.6001
1371,388,7,7,72,65,96.33,34.6788,3,41.2678
867,388,7,7,86,86,54.9712,21.4388,3,24.6546
1550,388,7,7,17,17,14.1542,7.9264,1,8.7983
1061,388,7,7,88,88,46.7456,28.0474,3,31.974
1383,388,7,7,21,21,22.2999,10.704,2,12.7378
1,388,7,7,94,94,125.913,37.7739,2,43.8177
801,381,7,7,31,31,24.645,13.8012,2,15.1813
218,381,7,7,64,53,65.6352,24.9414,1,27.685
408,381,7,7,63,46,40.48,13.7632,2,15.8277
984,381,7,7,40,17,5.3703,2.0944,3,2.3038
1228,381,7,7,80,80,103.368,39.2798,3,46.743
911,381,7,7,31,31,28.0922,10.956,1,12.3803
301,381,7,7,23,23,6.8264,2.6623,2,3.1415
158,381,7,7,89,89,46.4046,19.0259,1,22.4506
1555,387,7,7,74,74,89.503,41.1714,3,45.7003
292,387,7,7,42,42,38.01,19.3851,3,22.2929
136,387,7,7,13,13,28.1736,12.9599,2,15.0335
1018,387,7,7,97,97,50.5176,16.1656,3,18.5904
1488,387,7,7,76,76,92.4768,32.3669,2,36.2509
492,387,7,7,72,72,53.5248,23.5509,3,28.2611
1095,387,7,7,53,53,48.5692,27.1988,3,30.7346
113,387,7,7,76,76,102.6836,36.9661,1,42.511
1501,387,7,7,83,83,73.206,35.8709,4,41.2515
1185,387,7,7,18,14,6.993,2.9371,1,3.2896
575,387,7,7,83,83,137.6057,44.0338,4,50.6389
845,387,7,7,67,67,45.6672,21.9203,2,26.0852
862,387,7,7,97,84,112.3668,50.5651,2,56.6329
1383,371,7,7,62,62,94.7422,41.6866,3,50.0239
440,371,7,7,23,9,2.7135,0.9497,1,1.0827
1296,371,7,7,55,55,81.4495,30.9508,3,35.2839
1433,371,7,7,49,49,76.0333,34.9753,1,40.5713
290,371,7,7,28,28,26.18,12.8282,3,14.4959
186,371,7,7,24,24,19.8024,11.4854,1,12.7488
1229,371,7,7,29,29,11.687,4.6748,1,5.189
74,371,7,7,28,15,11.775,5.7698,1,6.5199
836,371,7,7,16,16,6.2304,2.5545,2,2.9632
840,371,7,7,31,31,25.0573,11.2758,4,13.1927
97,371,7,7,92,92,23.3404,13.304,3,14.9005
353,371,7,7,52,52,26.1248,11.2337,2,12.8064
730,371,7,7,83,83,77.0904,40.087,3,48.1044
14,371,7,7,36,36,36.1296,20.9552,3,23.8889
547,399,7,7,33,33,34.3035,12.3493,4,14.2017
231,399,7,7,63,63,98.5005,45.3102,2,50.2943
1180,399,7,7,83,83,184.509,94.0996,3,108.2145
1037,399,7,7,82,55,13.717,4.801,3,5.6172
1053,399,7,7,20,20,14.06,6.7488,3,7.6261
1003,399,7,7,47,47,17.9634,8.0835,3,9.6194
1153,399,7,7,83,83,14.6744,5.5763,3,6.2455
704,399,7,7,47,47,26.8135,10.9935,3,12.7525
1015,419,7,7,85,85,80.0445,40.0222,4,46.826
338,419,7,7,97,8,1.9152,0.9768,4,1.1331
808,419,7,7,33,33,18.348,10.4584,4,12.5501
1371,419,7,7,32,32,26.0832,14.6066,4,16.9437
415,419,7,7,21,21,19.5552,9.9732,3,10.9705
992,419,7,7,80,80,80.192,25.6614,2,30.7937
821,419,7,7,38,38,23.9514,11.4967,3,13.1062
505,419,7,7,42,42,25.2504,12.1202,4,13.817
1454,419,7,7,59,53,80.8515,27.4895,2,31.6129
165,419,7,7,66,66,41.58,17.0478,3,19.4345
182,419,7,7,40,40,22.08,7.5072,4,8.9336
132,419,7,7,25,12,11.0592,4.7555,3,5.659
282,419,7,7,28,21,8.5932,4.7263,2,5.388
1169,400,7,7,90,90,104.598,56.4829,4,63.8257
1065,400,7,7,56,56,45.2704,25.3514,3,29.4076
549,400,7,7,78,78,40.6224,16.249,3,18.8488
953,400,7,7,80,80,94.256,37.7024,4,44.8659
156,400,7,7,95,95,16.72,6.1864,3,6.805
160,400,7,7,66,66,63.261,30.3653,3,34.3128
976,400,7,7,51,51,25.6581,10.7764,4,12.6084
1232,400,7,7,57,57,36.7137,16.154,2,17.7694
49,400,7,7,27,27,28.2906,15.5598,3,18.205
892,400,7,7,93,74,92.9292,42.7474,3,47.4496
737,417,7,7,72,72,51.6096,20.1277,4,24.1532
21,417,7,7,28,28,28.7056,15.501,2,18.2912
610,417,7,7,30,30,38.817,17.8558,2,19.8199
1547,417,7,7,45,6,7.14,3.1416,3,3.4872
710,417,7,7,98,98,37.3184,19.7788,4,22.9434
1247,417,7,7,79,79,63.7056,36.3122,4,43.5746
50,417,7,7,12,12,27.018,12.1581,2,13.6171
1253,417,7,7,36,17,9.5931,3.9332,2,4.5625
350,420,7,7,19,19,13.0074,4.5526,4,5.0534
1526,420,7,7,11,11,9.438,3.3033,2,3.8318
1116,420,7,7,78,78,116.4306,43.0793,4,50.4028
373,420,7,7,72,72,117.2448,53.9326,1,63.6405
1043,420,7,7,27,27,23.3145,11.4241,4,12.795
1420,420,7,7,47,47,36.5895,13.1722,2,14.6211
290,420,7,7,45,45,27.54,12.6684,2,14.6953
1293,420,7,7,68,68,37.2096,12.2792,4,14.4895
634,439,7,7,12,12,13.9656,5.3069,2,6.0499
1038,439,7,7,86,86,28.0016,15.1209,3,17.6915
655,439,7,7,27,27,36.1746,20.2578,1,22.4862
245,439,7,7,46,46,38.3824,11.8985,1,13.6833
1061,439,7,7,46,46,37.4164,11.2249,1,12.4596
172,439,7,7,35,24,44.6208,24.5414,4,29.2043
791,441,7,7,41,41,31.734,17.4537,2,20.7699
1007,441,7,7,35,35,27.8075,9.1765,4,10.8283
358,441,7,7,14,14,16.8,6.216,3,7.1484
747,441,7,7,10,10,7.869,4.2493,4,4.8017
724,441,7,7,82,73,124.4796,51.0366,2,56.1403
1207,441,7,7,33,33,28.6902,15.7796,2,17.5154
1317,441,7,7,35,35,45.878,25.2329,2,28.7655
1401,441,7,7,50,10,8.268,3.7206,3,4.1299
1151,441,7,7,13,0,0,0,1,0
1435,452,7,7,35,16,14.3616,5.8883,2,6.8304
1412,452,7,7,30,30,32.391,14.576,4,17.0539
336,452,7,7,91,91,44.9995,25.6497,3,28.7277
32,452,7,7,52,52,47.5904,20.4639,2,23.3288
115,452,7,7,82,82,28.782,14.9666,3,17.9599
1424,452,7,7,36,36,73.1952,42.4532,3,48.3966
615,452,7,7,11,11,6.6825,3.2744,4,3.6018
1485,452,7,7,24,24,15.84,6.9696,3,8.015
848,452,7,7,59,59,50.6692,27.8681,1,31.7696
785,452,7,7,17,17,17.442,7.1512,2,8.4384
1535,442,7,7,75,75,109.5,36.135,2,40.8325
1059,442,7,7,66,66,60.192,25.2806,3,30.0839
930,442,7,7,71,71,58.8448,31.7762,3,35.5893
586,442,7,7,70,18,10.7352,4.7235,2,5.5265
1202,442,7,7,25,25,46.295,20.3698,2,22.4068
913,442,7,7,40,40,30.616,12.2464,1,13.5935
636,442,7,7,77,77,115.8696,69.5218,4,81.3405
1053,442,7,7,61,61,51.911,23.8791,2,28.1773
1363,442,7,7,91,91,91.9828,43.2319,3,49.2844
846,442,7,7,21,21,12.9276,6.8516,3,8.1534
496,449,7,7,63,49,22.638,12.9037,1,14.7102
1124,449,7,7,87,83,24.8751,12.6863,2,14.0818
1528,449,7,7,62,62,71.1016,40.5279,2,45.3912
1145,449,7,7,64,64,30.144,17.1821,3,19.7594
735,449,7,7,55,28,21.8148,10.253,3,11.4834
1551,449,7,7,42,42,20.9496,11.7318,2,12.905
662,449,7,7,23,23,31.211,11.8602,4,13.402
336,469,7,7,66,66,35.673,20.6903,1,23.7938
407,469,7,7,11,11,14.4771,6.8042,4,7.8248
1023,469,7,7,83,83,65.3376,35.9357,4,42.7635
320,469,7,7,87,36,64.548,36.1469,3,39.7616
457,469,7,7,55,55,72.094,33.8842,4,39.6445
873,469,7,7,16,16,18.424,8.475,1,9.7462
769,469,7,7,56,56,14.2072,6.8195,2,8.1152
253,469,7,7,48,48,19.6512,9.2361,3,10.5292
657,469,7,7,91,91,57.876,28.938,1,32.9893
1419,469,7,7,85,85,36.686,21.2779,2,24.6824
1423,469,7,7,64,64,84.9408,26.3316,2,29.7547
314,464,7,7,44,44,44.77,25.0712,3,28.3305
1251,464,7,7,38,38,63.9388,21.7392,4,24.7827
414,464,7,7,17,17,23.545,10.3598,3,11.4994
951,464,7,7,98,98,58.6334,31.0757,4,36.0478
1313,464,7,7,79,79,145.5496,82.9633,4,99.556
957,464,7,7,11,11,18.6219,8.3799,2,9.3855
880,464,7,7,19,19,22.8855,13.0447,2,14.6101
697,464,7,7,44,2,1.2236,0.3916,3,0.4503
1247,464,7,7,75,75,74.34,37.9134,3,44.7378
1157,464,7,7,35,0,0,0,4,0
281,464,7,7,14,14,17.3054,9.1719,3,10.8228
1351,464,7,7,21,21,18.2364,10.5771,3,12.481
114,464,7,7,46,46,18.1976,10.0087,1,11.7102
182,478,7,7,47,47,35.4568,19.8558,3,22.2385
452,478,7,7,95,95,94.24,49.0048,2,55.3754
469,478,7,7,43,43,20.5239,9.2358,4,10.4365
419,478,7,7,99,99,204.9894,90.1953,4,100.1168
569,478,7,7,49,49,80.5168,30.5964,2,35.1859
119,478,7,7,41,41,29.9136,13.4611,3,16.1533
1468,478,7,7,84,84,41.2776,19.8132,4,23.7758
125,478,7,7,78,78,70.5744,39.5217,2,47.0308
1035,478,7,7,57,57,22.1445,13.0653,1,15.1557
1424,478,7,7,78,78,167.739,63.7408,3,72.6645
1401,478,7,7,59,22,17.49,9.0948,2,10.7319
179,457,7,7,10,10,8.525,2.9838,2,3.4015
635,457,7,7,91,91,50.232,25.6183,4,28.6925
412,457,7,7,72,72,33.7824,18.5803,3,20.9957
1494,457,7,7,95,25,17.64,9.1728,2,10.0901
951,457,7,7,25,25,26.5375,13.7995,2,15.5934
1022,457,7,7,41,41,27.2404,13.0754,1,14.906
79,457,7,7,12,12,9.0288,2.7086,4,3.1691
935,457,7,7,86,86,130.032,70.2173,2,77.9412
1072,457,7,7,92,92,69.966,38.4813,3,43.8687
1488,457,7,7,46,38,27.5652,15.4365,2,17.1345
1384,457,7,7,40,40,53.456,27.7971,4,31.4107
868,457,7,7,49,49,84.2016,30.3126,2,35.4657
369,482,7,7,73,73,85.629,41.9582,3,49.9303
13,482,7,7,26,26,33.761,18.5686,3,20.9825
1495,482,7,7,92,92,134.4672,61.8549,3,73.6073
1312,482,7,7,15,15,9.4095,3.8579,2,4.3594
303,482,7,7,50,1,1.3416,0.5098,1,0.6118
213,482,7,7,36,36,7.4592,3.8788,2,4.383
474,513,7,7,62,62,85.1136,34.8966,3,41.527
890,513,7,7,62,62,85.7646,43.7399,2,48.5513
1200,513,7,7,60,9,6.5637,2.6911,1,3.1217
684,513,7,7,15,4,1.1152,0.6468,2,0.7244
674,513,7,7,62,62,72.9492,22.6143,2,26.2326
291,513,7,7,83,83,103.1856,49.5291,3,56.9585
1440,513,7,7,64,64,77.3312,40.2122,2,47.4504
697,513,7,7,87,87,50.9124,20.365,2,22.4015
1367,513,7,7,70,70,124.95,64.974,1,71.4714
184,513,7,7,29,29,48.314,19.8087,4,23.5724
458,504,7,7,87,87,62.64,18.792,1,21.6108
1301,504,7,7,39,39,19.7964,6.5328,2,7.5127
745,504,7,7,33,33,15.147,6.2103,4,7.0797
1268,504,7,7,12,12,7.8,3.432,3,3.8095
845,504,7,7,33,33,18.744,9.9343,2,11.8218
968,504,7,7,14,14,10.0352,3.5123,4,3.9338
185,504,7,7,37,23,6.9483,3.0573,4,3.3936
974,504,7,7,24,24,6.8256,3.0033,1,3.4238
1311,504,7,7,15,15,26.082,10.4328,3,11.9977
434,501,7,7,69,69,55.8486,20.664,3,23.7636
1023,501,7,7,71,71,46.576,17.2331,4,20.3351
401,501,7,7,86,86,35.518,11.7209,3,13.9479
1123,501,7,7,57,57,46.9224,21.1151,2,23.6489
101,501,7,7,41,41,11.808,4.6051,3,5.3419
877,501,7,7,48,48,40.9536,16.3814,2,19.4939
107,501,7,7,91,91,85.6492,39.3986,2,44.9144
444,501,7,7,67,67,78.0885,28.8927,2,32.3598
261,501,7,7,80,80,140.608,46.4006,2,54.2887
811,501,7,7,24,24,32.076,14.1134,3,15.9481
307,501,7,7,73,73,57.2612,33.7841,1,37.5004
990,501,7,7,11,11,16.1304,9.6782,3,10.646
501,501,7,7,45,45,20.2275,8.091,2,9.7092
720,495,7,7,95,95,40.85,15.1145,3,17.8351
964,495,7,7,53,53,60.1179,31.8625,4,35.686
647,495,7,7,81,81,133.164,70.5769,1,79.0461
37,495,7,7,98,98,59.2116,34.3427,1,40.8678
1453,495,7,7,72,72,91.8072,44.9855,4,53.5327
1469,495,7,7,58,58,61.77,21.6195,3,25.9434
1419,495,7,7,91,91,24.1696,10.8763,1,12.9428
816,506,7,7,48,48,48.3648,26.6006,1,31.1227
700,506,7,7,57,18,18.8136,7.9017,2,8.7709
1050,506,7,7,97,66,48.9984,18.1294,4,20.4862
1145,506,7,7,42,42,38.9046,21.3975,3,24.6071
30,506,7,7,25,25,12.3375,4.5649,3,5.2496
673,506,7,7,74,28,42.9632,18.0445,1,21.2925
716,506,7,7,82,82,57.8838,17.944,4,19.9178
1000,506,7,7,66,23,29.0789,13.3763,2,16.0516
1295,506,7,7,44,44,39.886,21.9373,3,24.5698
1139,506,7,7,51,51,78.7644,29.9305,3,33.5222
1317,539,7,7,34,34,26.1256,10.7115,3,12.2111
707,539,7,7,70,70,64.141,21.1665,3,24.1298
977,539,7,7,33,33,12.54,3.8874,3,4.5094
994,539,7,7,72,72,26.7336,14.4361,4,16.3128
944,539,7,7,37,37,12.0472,6.385,4,7.1512
1094,539,7,7,78,78,94.0992,44.2266,3,52.1874
24,540,7,7,44,44,29.6868,11.8747,3,14.2496
1080,540,7,7,18,18,16.5564,4.9669,3,5.9106
204,540,7,7,94,94,76.704,42.1872,4,50.6246
1273,540,7,7,37,37,40.4151,23.0366,3,27.6439
37,540,7,7,83,83,56.7471,23.8338,4,26.2172
214,540,7,7,84,84,132.6528,45.102,1,50.9653
97,540,7,7,99,99,30.3732,11.5418,3,13.1577
447,540,7,7,71,71,73.6128,36.8064,3,40.487
957,540,7,7,31,30,32.076,10.9058,4,12.6507
1400,540,7,7,33,33,12.771,6.6409,3,7.3714
