time_id,customer_id,store_sales,store_cost,unit_sales,fact_count
462,76,17.91,7.02,12,4
462,2437,14.3,5.4366,10,3
462,8966,42.25,16.7119,17,5
462,355,38.59,14.682,18,6
462,754,15.68,5.8096,8,2
462,7573,32.48,14.8032,17,6
462,8902,1.68,0.6384,3,1
462,3676,2.66,1.2768,2,1
462,7909,31.3,11.6311,13,4
462,4105,27.72,10.7826,13,5
462,5358,33.48,13.5479,16,6
462,3533,26.29,10.7221,13,4
462,8647,26.65,11.0351,11,3
462,5063,29.84,12.1888,13,4
462,5744,18.52,6.6788,7,2
462,2878,36.67,15.5066,20,5
462,4078,51.21,20.3649,21,6
462,2905,36.18,13.1702,23,7
462,8374,17.11,6.7298,9,3
462,3242,14.52,6.4512,8,2
462,1451,14.3,4.7548,5,2
462,6291,24.62,9.4739,12,4
477,7377,31.94,12.7379,12,4
477,4105,49.81,20.9386,19,7
477,1442,53.23,22.197,20,6
477,4234,11.72,4.797,7,3
477,3476,10.52,3.9976,4,1
477,9184,33.96,12.0414,17,5
477,7704,33.71,14.7855,17,5
477,3448,42.03,18.361,14,4
477,8068,21.8,9.15,13,3
477,3711,6.82,3.0008,5,2
477,1281,43.58,17.86,20,7
477,6107,35.56,13.6246,18,6
477,2850,18.05,7.5662,12,4
477,7909,27.67,11.8313,15,5
477,7822,30.01,13.0903,15,6
477,2689,15.75,5.553,5,2
477,10033,31.53,11.808,14,5
477,4096,9.81,3.4335,6,2
477,2878,115.67,48.0849,50,13
477,1124,51.23,19.7544,23,7
477,924,23.34,9.4238,13,3
477,4606,17.1,6.2859,10,3
477,8947,3.45,1.5393,5,2
477,9557,41.17,17.1125,18,6
477,5216,24.5,8.8384,14,4
477,4065,10.89,3.8484,5,2
477,8902,44.11,15.4661,18,6
477,997,29.12,11.4372,13,4
482,4096,100.33,40.0857,30,9
482,5738,33.15,14.2463,15,5
482,8003,20.6,6.673,9,3
482,997,47.77,20.9423,22,6
482,1533,7.88,3.918,6,2
482,5158,20.82,7.7388,10,3
482,4065,42.25,17.1482,16,5
482,5346,26.76,9.7029,9,3
482,6559,28.97,12.5687,13,4
482,1551,9.73,4.0484,5,2
482,8404,29.54,12.1211,19,6
482,1844,13.98,5.4966,6,2
482,1124,10.41,3.2664,6,2
482,4436,15.77,5.967,9,3
482,1634,32.17,13.4047,15,6
482,2204,45.48,20.5677,15,4
482,4234,42.82,16.555,26,8
482,5744,24.26,10.5672,14,5
482,1979,30.93,12.582,13,3
482,7822,33.49,11.9741,17,5
482,6107,54.04,24.0264,18,5
482,2850,23.61,9.9203,15,4
482,2556,6.26,2.678,5,2
482,9951,57.72,22.7866,22,6
482,3941,47.24,18.8112,21,7
482,1442,49.99,21.5901,23,7
482,1785,2.9,0.957,2,1
482,7413,30.31,12.2978,15,5
460,5346,34.25,15.0066,13,5
460,7909,30.85,11.9799,12,4
460,10033,32.33,12.8942,14,5
460,5358,33,13.51,16,6
460,760,37.55,15.3269,21,7
460,3242,44.36,14.7952,15,6
460,3693,30.31,9.7552,13,4
460,7384,40.59,15.8705,16,4
460,9123,23.5,10.9406,11,4
460,7153,11.78,5.2518,8,3
460,2556,12.42,5.9114,9,2
460,8374,46.48,18.0885,16,5
460,1281,23.32,9.5482,11,4
460,9851,11.67,4.749,10,4
460,9102,5.48,2.0824,2,1
460,5813,27.69,11.7084,15,4
460,647,34.05,13.005,15,5
460,2368,20.81,8.797,10,3
460,3711,19.38,8.252,9,3
460,2850,32.02,11.3959,19,6
460,3218,7.77,3.2619,5,2
460,7413,1.98,0.6534,3,1
460,7486,38.57,15.2366,22,7
460,4693,30.2,12.9416,21,6
460,7056,32.55,10.1181,13,4
460,1979,2.68,0.8308,4,1
460,4618,33.82,14.3796,20,5
460,6841,18.71,7.1171,10,3
475,7001,25.39,9.4992,15,4
475,8404,66.7,24.8984,23,7
475,7486,48.12,17.4438,21,7
475,9123,3.42,1.368,2,1
475,8902,48.7,20.0051,20,6
475,9184,29.53,10.334,12,4
475,1758,53.22,20.9858,26,7
475,1798,22.09,8.8996,14,5
475,760,35.78,15.7492,17,6
475,1124,26.01,10.3041,14,4
475,9851,29.88,11.9304,14,5
475,9642,59.19,25.5989,24,6
475,2204,55.58,25.5948,24,6
475,4693,7.71,3.5466,3,1
475,7822,26.78,12.2192,11,4
475,3288,34.31,13.1153,20,7
475,2298,29.14,10.0596,15,5
475,4541,22.93,9.5308,10,3
475,2756,20.8,7.7186,14,5
475,4527,50.48,21.2544,20,6
475,4824,39.99,16.5527,16,4
475,1633,14.19,5.0175,7,2
475,2507,12.84,5.3928,4,1
475,3448,23.94,9.216,10,3
475,8003,27.16,12.26,11,4
475,5597,18.81,8.2515,7,3
475,2556,38.43,14.6729,13,3
475,754,50.36,18.3422,21,6
475,1282,12.54,4.7874,10,3
475,4066,37.2,13.006,15,4
475,181,14.33,6.7581,8,3
490,3448,5.18,2.0064,4,2
490,4527,31.34,13.4118,11,3
490,4105,26.59,11.8313,15,5
490,6832,28.29,11.9537,14,5
490,3218,24.39,8.1075,12,4
490,2507,15.34,5.7838,11,4
490,10240,40.89,15.0446,15,4
490,7377,18.33,7.035,13,4
490,9102,29.85,12.4152,13,4
490,9951,48.18,17.7304,19,5
490,4065,11.16,4.9104,4,1
490,1124,8.61,3.5301,3,1
490,9123,40.42,17.0288,16,6
490,5597,11.56,4.8552,4,1
490,3878,76.68,30.5901,25,8
490,878,34.8,13.6029,15,5
490,2689,6.36,2.2896,3,1
490,6841,27.45,10.1429,17,6
490,9781,37.51,16.9272,15,5
490,8647,27.48,12.0662,15,6
490,2690,16.98,7.3686,7,2
490,8966,24.63,9.4449,14,5
490,4417,17.82,6.3924,14,5
512,8742,23.44,10.0031,10,3
512,4436,17.95,8.3509,7,3
512,5158,15.92,6.1288,11,3
512,4096,50.74,21.1933,19,7
512,4693,31.29,13.3645,21,6
512,5163,26.58,9.785,11,4
512,4234,36.02,14.8248,16,5
512,7153,34.47,15.3063,12,4
512,3816,31.7,11.8936,15,4
512,7743,21.01,8.6362,7,2
512,2298,50.93,19.3282,23,6
512,1281,32.28,14.1303,18,7
512,9102,5.82,2.2116,2,1
512,3787,2.58,1.2384,2,1
512,3065,13.24,5.3908,5,2
512,1451,25.58,11.86,14,4
512,3593,9.27,3.7863,7,3
512,2204,61.25,23.0226,27,7
512,5063,8.52,3.6636,3,1
512,571,9.96,4.5708,7,2
512,4105,22.72,8.1879,13,4
512,8571,21.24,9.3324,7,2
512,1979,38.84,15.7732,25,6
512,6132,34.65,12.8994,18,5
512,1124,43.62,18.0956,19,6
511,3627,22.38,8.5701,11,4
511,905,54.63,22.7745,23,6
511,1312,22.42,9.0517,11,4
511,5063,30.25,12.4037,12,4
511,3418,38.93,16.1216,15,6
511,9029,32.02,12.7372,13,5
511,4066,4.14,1.6839,6,2
511,2556,36.63,14.9889,14,4
511,4460,8.54,3.4838,6,3
511,3693,46.63,19.747,20,6
511,6832,19.5,8.2812,6,2
511,5597,7.56,3.19,6,2
511,754,25.63,9.6406,16,4
511,4165,15.54,6.3774,7,2
511,8404,29.79,12.2457,19,6
511,2905,43.14,17.35,22,7
511,8477,13.48,4.492,12,3
511,3476,63.09,24.5781,28,8
511,7056,14.91,5.9858,10,4
511,4078,41.12,15.7006,23,7
511,1633,64.79,23.7816,21,6
511,4105,31.2,10.8622,12,5
511,5158,32.84,13.4645,14,5
507,2507,7.92,2.772,4,1
507,6132,15.08,5.7218,7,3
507,9324,34.2,14.3134,20,7
507,1598,30.78,13.1201,21,7
507,8653,27.45,11.8416,17,6
507,3218,18.23,8.0483,7,2
507,8202,20.01,8.8368,16,5
507,6496,26.57,10.4887,14,5
507,2878,19.53,8.4585,9,3
507,2556,59.32,22.4841,27,9
507,2756,22.7,10.2994,11,4
507,5537,58.83,21.8208,19,6
507,7704,19.22,7.4578,10,4
507,2678,28.03,10.7056,10,3
507,4257,22.64,8.5908,12,4
507,2850,30.78,12.1066,14,4
507,2905,23.88,9.4085,14,4
507,4711,57.08,22.8356,27,7
507,8477,9.44,3.702,7,2
507,9184,48.85,20.5426,21,7
507,5744,27.44,11.5232,10,3
507,2690,15.33,5.2836,6,2
507,5063,30.96,12.6328,20,6
507,5686,23.49,9.6267,9,4
507,9642,12.8,4.48,4,1
507,4066,32.95,11.9181,15,5
507,2355,5.6,2.52,2,1
507,8003,28.88,10.2498,12,5
489,5163,16.9,6.9833,10,4
489,1312,54.77,22.1617,21,7
489,3711,32.92,14.5842,12,5
489,8960,47.11,16.9717,19,6
489,9557,22.66,8.5815,8,3
489,2756,37.31,15.0068,15,5
489,4527,13.81,4.7943,7,2
489,4693,26.12,12.2012,10,3
489,3693,14.96,5.025,5,2
489,9184,42.82,14.5622,18,6
489,3476,48.32,17.9547,21,6
489,5973,11.34,4.6872,6,2
489,3593,34.19,14.1315,16,6
489,7822,26.21,11.6027,10,4
489,8477,34.15,13.2067,15,5
489,6496,59.47,25.1962,19,5
489,8947,47.76,21.2968,18,6
489,1676,35.92,14.6842,19,6
489,4460,45.6,16.8688,20,7
489,5944,67.44,28.8633,24,7
489,7622,54.59,20.6802,20,6
489,1341,5.92,1.8944,2,1
489,2368,10.92,4.0005,6,2
489,5744,9.04,3.164,4,1
489,8003,13.11,4.518,5,2
489,4606,47.43,17.7399,18,6
489,8731,49.59,20.0511,21,7
489,5216,32.27,12.6986,14,5
489,5898,20.78,8.6026,19,6
535,3627,23.6,10.1266,15,6
535,5376,35.77,15.5428,21,7
535,5358,40.52,14.4683,16,5
535,9184,41.74,15.4659,18,6
535,3476,46.04,19.0365,24,7
535,3448,28.63,11.4929,16,5
535,10240,11.1,4.5312,6,2
535,3941,28.8,10.2628,12,5
535,905,56.16,20.53,27,7
535,8477,26.04,11.1609,16,5
535,6098,3.98,1.5124,2,1
535,2368,39.76,15.3469,17,7
535,5973,23.82,9.7332,15,4
535,3242,40.4,14.7632,23,7
535,8068,17.89,7.3596,14,4
535,4778,22.76,9.2492,12,5
535,6291,20.59,8.9396,17,5
535,5686,21.21,8.7078,10,3
535,1281,32.25,13.6536,15,5
535,2204,28.32,11.4648,10,3
535,7001,26.13,10.778,23,6
535,2723,29.56,12.4926,12,4
535,1622,17.18,6.3158,13,5
535,8947,20.7,8.622,9,3
535,4711,56.1,22.716,25,7
535,8571,6.57,3.2046,6,2
535,753,24.44,10.4304,13,4
535,7486,23.04,10.5705,10,3
535,3787,33.85,14.3653,13,5
535,5831,38.85,17.011,13,4
535,1610,11.06,5.249,7,2
535,8902,23.62,9.7602,11,4
533,3476,87.45,32.1132,35,10
533,5813,6.88,2.8896,4,1
533,4065,7.92,3.2048,6,2
533,9951,28.07,9.4569,17,4
533,3627,37.94,13.4422,15,4
533,7384,50.72,20.0648,21,6
533,2431,62.74,24.332,21,7
533,7486,18.84,7.5846,9,3
533,2507,24.21,10.7094,9,3
533,5686,28.78,11.4342,13,4
533,3533,19.45,7.9441,10,3
533,4417,34.18,13.8784,16,6
533,2850,45.14,17.5712,22,6
533,5973,24.3,9.7801,10,3
533,3711,28.76,9.2498,13,4
533,7622,27.65,10.7611,12,4
533,9324,31.16,13.864,11,4
533,7366,10.11,4.5441,8,3
533,2690,20.08,7.0152,11,3
533,1633,64.09,25.0737,26,7
533,8202,12.2,4.9958,5,2
533,4824,94.74,36.8266,42,11
533,1598,9.23,4.4304,7,2
533,4618,38.64,16.8448,17,4
533,878,34.01,13.6228,14,5
533,2298,37.92,15.6879,12,4
533,8003,16.79,7.0976,10,4
533,4711,29.94,11.4558,14,5
533,5346,36.51,14.7154,17,5
533,5163,22.41,9.4956,10,3
533,905,44.28,18.9528,17,5
533,1282,9.9,4.6923,9,3
539,4527,27.68,10.0248,8,2
539,5163,4.98,2.1414,3,1
539,1005,6.66,2.2644,3,1
539,7810,2.72,1.2784,4,1
539,7056,55.94,23.1174,21,6
539,924,55.45,21.4606,21,6
539,3476,16.58,6.6838,9,2
539,1979,52.34,21.1266,17,5
539,2690,22.49,9.6096,15,4
539,4541,21.62,9.1682,7,3
539,3711,7.16,2.7924,4,1
539,1341,47.65,19.8452,20,6
539,1798,29.82,12.0886,14,4
539,3941,33.53,13.8155,12,4
539,8653,13.68,5.7982,8,3
539,4824,50.76,20.644,22,6
539,8947,78.74,31.8965,35,12
539,3124,11.06,4.2658,4,2
539,4257,54.5,22.6238,23,7
539,5063,8.69,3.1114,8,3
539,10033,41.42,17.104,21,7
539,7354,43.08,18.8031,19,6
539,8966,14.67,5.8473,10,4
539,8571,56.24,19.796,20,6
539,4693,8.95,3.8873,7,2
539,5813,50.67,20.5176,23,7
539,9123,15.6,6.1014,8,3
539,997,29.46,11.8314,13,4
539,2061,50.2,18.5648,23,7
539,7153,19.11,7.623,11,4
539,878,29.97,10.7134,18,6
539,3242,30.7,11.2997,18,6
539,7909,9.6,4.064,6,2
539,4234,52.74,21.4165,22,7
520,9642,24.49,10.3345,12,3
520,9866,24.82,10.3264,11,3
520,2355,4.83,1.449,3,1
520,8003,18.31,7.141,12,5
520,8960,53.91,20.0393,22,8
520,5597,34.51,14.6942,19,6
520,9851,54.87,19.1281,30,10
520,3816,28.91,12.2904,11,3
520,878,37.05,15.5817,16,5
520,2298,35.23,15.7067,14,4
520,2204,59.62,26.5472,23,6
520,6559,49.34,20.0902,23,6
520,99,49.82,19.5944,23,7
520,4257,29.07,11.3541,12,4
520,1282,30.35,11.747,13,3
520,1634,42.11,16.0635,15,5
520,997,54,23.2647,19,6
520,1533,21.32,9.186,12,4
520,4165,37.56,15.0118,22,7
520,2689,18.18,7.1774,9,3
520,6367,31.86,12.5301,15,5
520,3533,26.61,11.2902,12,4
520,1844,42,17.7362,16,5
520,9184,15.51,7.0431,11,4
520,760,15.51,6.7593,6,2
520,7486,31.35,11.8929,12,4
520,3418,71.03,26.6477,31,11
520,4693,31.01,12.6809,11,3
520,3124,26.51,11.5258,14,5
520,2756,20.09,7.3487,9,3
520,1970,10.89,3.6075,5,2
520,6098,25.68,8.9074,12,4
528,99,88.43,36.3166,39,11
528,6132,44.66,17.3469,18,6
528,7354,47.95,20.6188,25,8
528,9524,34.49,16.091,12,3
528,5813,36.19,14.2998,21,5
528,4065,10.33,4.4868,7,2
528,9951,39.43,13.0515,16,4
528,9123,20.12,8.5912,7,2
528,7384,52.34,20.1918,23,6
528,1341,44.78,17.1025,18,6
528,5216,18.09,8.0394,7,2
528,4541,63.36,24.668,21,7
528,7413,8.09,2.9785,5,2
528,3676,20.36,8.3948,12,3
528,4618,50.05,20.0414,21,6
528,7810,110.36,43.6044,46,11
528,1979,38.41,14.7046,16,5
528,8647,15.16,5.9368,6,2
528,5597,2.1,0.798,3,1
528,2689,15.87,6.5001,11,3
528,1070,16.96,6.6208,8,2
528,3418,43.08,18.9258,20,6
528,3627,22.44,8.2604,13,4
528,1970,21.78,8.9092,15,4
528,6107,29.79,13.0875,9,3
528,2723,22.55,8.0913,10,4
528,3816,30.16,12.3681,18,6
528,8202,13.46,4.9115,10,4
528,4903,16.83,5.9948,12,5
528,5537,22.84,9.7196,14,5
528,4527,23.88,8.7052,14,4
563,5744,27.22,11.2126,14,5
563,4541,53.52,19.774,21,7
563,8068,44.24,19.828,17,4
563,8731,2.22,0.7992,3,1
563,1676,48.72,20.3941,20,5
563,4436,25.22,9.0389,19,6
563,7849,5.16,1.6512,3,1
563,181,10,4.6,4,1
563,7377,30.13,10.6914,16,6
563,1634,44.67,18.2669,20,7
563,8477,8.5,3.9274,7,3
563,9102,61.83,23.812,28,9
563,3448,24.05,7.7372,15,4
563,2924,28.75,10.4098,14,4
563,924,24.3,10.77,9,2
563,5813,16.36,5.6638,10,3
563,8647,30.5,12.3616,17,6
563,4417,37.18,15.9759,20,6
563,9029,11.76,4.878,6,2
563,9881,41.25,17.9258,21,7
563,9866,35.65,14.5898,16,6
563,8653,10.62,4.2438,7,2
563,8902,36.13,14.9351,23,7
563,7354,18.25,7.0861,10,4
563,905,26.57,10.522,13,4
563,9524,33.75,13.8736,18,6
563,118,13.63,5.1507,8,3
563,1633,49.08,21.2833,24,7
563,878,38.2,14.8415,19,7
563,5063,31.74,13.0388,17,6
556,8731,9.83,3.6583,5,2
556,7384,59.43,24.7514,24,6
556,3242,21.94,7.3128,14,4
556,2850,7.41,2.5194,5,2
556,7849,39.91,16.5516,17,5
556,8068,45.42,19.3643,24,7
556,4075,15.36,5.0688,4,1
556,4824,13.73,5.3668,11,3
556,3676,43.07,14.3684,22,6
556,3889,28.58,9.085,13,4
556,5973,14.71,5.7566,11,4
556,9881,14.72,5.152,4,1
556,181,39.31,15.9211,17,5
556,2556,6,2.7,4,1
556,8404,23.78,9.0351,12,5
556,3816,20.37,8.0634,9,3
556,5813,24.48,9.7668,14,4
556,3878,33.24,13.1624,18,5
556,3442,30.46,11.2354,13,4
556,9866,50.67,20.3633,19,6
556,76,12.56,5.0226,5,2
556,2437,9.14,4.0168,5,2
556,9324,23.53,10.3616,10,3
556,4693,12.32,4.4208,5,2
556,753,12.65,5.602,5,2
556,1798,6.82,3.214,5,2
556,8966,39.19,14.5977,18,6
556,3441,25.3,8.6204,15,4
556,2723,25.69,9.1632,11,4
556,878,21.32,9.6416,7,2
556,5597,21.5,7.1784,8,3
556,8374,22.16,9.536,13,5
548,4693,56.04,22.0131,15,5
548,5216,39.17,15.0091,15,5
548,5831,39.06,16.4196,17,6
548,905,15.48,6.3456,6,2
548,4096,42.22,18.1431,16,5
548,1785,34.38,12.8409,15,5
548,3533,26.09,9.5245,16,5
548,4417,10.38,3.2178,3,1
548,1633,30.13,11.6463,16,4
548,9102,17.14,7.392,6,2
548,3627,15.58,7.1106,6,2
548,5597,42,15.4392,21,6
548,9851,9.6,4.512,3,1
548,4065,5.3,2.067,2,1
548,7486,20.02,8.8308,13,5
548,1676,9.02,3.3552,5,2
548,1979,66.99,25.3304,35,9
548,3889,13.86,6.1662,6,2
548,4234,33.05,13.7894,18,6
548,7743,38.38,15.2804,17,6
548,7220,34.83,13.446,17,6
548,1610,43.99,19.9561,19,7
548,1451,42.65,17.144,23,7
548,4460,8.22,3.8634,5,2
548,7366,36.52,14.6796,21,6
548,1124,32.85,13.3135,20,6
548,3693,14.2,6.1888,6,2
548,9557,3.16,1.264,2,1
576,1844,14.08,6.7584,4,1
576,4618,48.51,19.8529,17,4
576,2850,40.03,13.861,20,6
576,5537,6.93,2.8359,6,2
576,1430,19.49,7.1734,10,4
576,3476,57.5,22.242,21,6
576,1979,36.14,14.0933,19,5
576,4066,51.7,21.7688,22,6
576,4257,26.72,10.9004,11,4
576,1341,60.37,24.7169,31,11
576,1282,15.18,5.9904,7,2
576,5216,36.83,14.2818,24,8
576,3418,14.68,5.266,13,4
576,760,41.15,16.4414,20,7
576,8202,17.22,6.6722,8,3
576,9642,12.28,4.2996,6,2
576,9524,21.41,7.8088,7,2
576,997,16.38,7.5726,5,2
576,9184,61.59,25.7768,30,11
576,5944,17.61,6.1903,10,4
576,2690,10.56,3.3792,3,1
576,5063,35.64,14.9622,18,6
576,7704,23.4,9.5886,8,3
576,1785,48.37,18.1319,24,8
576,4075,14.92,5.112,10,3
576,4165,15.96,6.434,10,3
576,1281,32.78,11.3056,14,5
575,997,78.46,31.2329,36,11
575,6841,10.24,4.4688,5,2
575,7384,56.58,22.7003,23,6
575,1676,30.68,11.214,11,4
575,9642,21.41,8.3233,13,3
575,5537,28.98,10.4428,15,5
575,8647,32.56,13.6836,13,4
575,9123,36.82,13.9152,16,5
575,3593,6.72,2.9568,4,1
575,760,32.19,13.5385,20,7
575,6367,23.94,9.8608,8,3
575,1622,29.29,10.5133,16,6
575,4234,62.39,22.9817,23,6
575,9184,9.92,3.906,4,2
575,1005,31.48,13.124,17,6
575,3878,35.99,14.7745,18,7
575,1758,5.21,2.3747,5,2
575,5738,23.76,8.8008,17,5
575,9866,34.64,13.6147,16,6
575,3693,14.91,6.1077,6,2
575,7849,21.78,9.7608,10,3
575,5163,44.04,18.2268,20,7
575,9881,23.28,8.9136,11,3
575,1598,42.8,18.9568,16,5
575,1442,13.76,5.5644,7,2
575,5358,21.1,8.0291,13,4
575,2689,21.41,8.2516,13,4
575,7377,30.7,12.6136,15,5
575,2556,38.26,14.0591,20,6
575,5134,11.48,5.0072,6,2
597,4417,29.45,11.4854,19,6
597,5686,14.14,6.1574,7,2
597,7622,27.55,11.5571,15,5
597,2850,31.79,13.1707,15,4
597,3124,26.01,9.1786,12,4
597,1070,33.76,13.3588,16,4
597,7849,36.85,14.3024,16,5
597,3941,8.72,3.4088,5,2
597,9184,71.69,30.0314,28,9
597,3878,57.66,25.0364,18,5
597,878,7.41,3.6309,3,1
597,10033,35.31,14.7234,17,6
597,2690,35.56,12.4356,16,6
597,5134,50.16,22.441,20,6
597,754,45.97,18.9241,18,5
597,5358,25.57,11.7772,12,4
597,4903,19.08,6.746,9,3
597,7384,61.9,23.8642,26,6
597,1341,55.14,20.414,23,7
597,4165,14.08,5.1328,8,2
597,4693,56.65,24.0275,24,7
597,9324,49.59,21.4678,19,6
597,3627,37.96,15.3103,21,7
597,1610,10.38,4.5102,9,3
597,3242,2.61,1.1484,3,1
597,997,22.23,8.4477,10,4
597,1124,39.47,15.659,16,5
597,99,5.37,1.9869,3,1
597,5973,5.4,1.728,3,1
607,2368,21.51,7.446,12,4
607,1281,8.29,2.8778,5,2
607,4541,97.94,40.3721,44,14
607,9102,18.85,8.1835,7,2
607,3441,38.37,14.7529,22,6
607,3711,42.27,16.9973,16,7
607,1005,21.71,9.9224,9,3
607,8202,18.48,6.3603,9,3
607,8477,36.44,15.0836,13,4
607,997,19.85,7.3929,7,2
607,1798,5.18,2.2274,2,1
607,1451,37.76,15.7565,21,6
607,4824,15.17,6.5373,7,2
607,7377,39.37,16.512,23,8
607,754,63.14,27.1592,35,11
607,1551,29.84,12.8048,10,3
607,6098,25.51,9.9804,10,3
607,181,44.9,16.8046,22,6
607,7384,43.32,17.1581,20,6
607,3124,43.68,19.6121,16,4
607,4998,22.66,9.8512,7,3
607,4417,10.62,4.524,6,2
607,3533,20.1,8.3034,6,2
607,1598,36.41,16.0989,21,6
607,647,40.8,16.8378,18,7
607,8647,35.93,13.2374,19,7
607,3676,4.96,1.8194,4,2
607,4460,16.86,5.5305,8,3
607,8966,33.2,14.7102,15,6
590,5744,11.65,5.2037,8,3
590,5216,23.18,9.6194,13,4
590,2298,47.71,19.9152,18,6
590,7384,15.34,5.7884,10,3
590,2431,21.93,9.9795,13,5
590,6107,35.01,13.1861,14,5
590,7220,55.75,18.6754,24,7
590,905,15.63,7.1982,7,2
590,4460,50.87,19.9868,20,6
590,6367,26.72,10.1514,11,4
590,4693,46.56,18.9934,17,5
590,6291,8.22,3.0414,3,1
590,5346,44.73,17.8321,19,7
590,8653,29.59,10.4772,12,5
590,3218,14.81,5.6033,9,3
590,878,32.65,12.2991,14,4
590,4096,7.27,2.8441,7,2
590,1979,19.17,6.4119,5,2
590,3441,47.29,18.9216,19,6
590,7704,37.44,14.9217,18,6
590,1282,51.42,20.4006,23,6
590,4541,9.99,4.5229,7,3
590,2355,24.27,10.1136,9,3
590,3711,27.84,11.5212,12,4
590,6832,39.11,14.5919,21,7
590,3787,21.41,8.4727,13,5
590,9324,16.42,7.2694,5,2
590,924,19.24,7.6121,13,4
590,8068,54.7,24.4132,23,6
590,1798,36.87,12.9522,18,6
590,5738,13.65,5.5125,6,2
590,5686,41.39,14.3895,17,5
590,8742,10.68,4.0776,7,2
591,5597,47.68,17.1817,20,6
591,9851,39.34,15.4787,16,6
591,3693,35.58,13.4604,17,6
591,7849,26.92,10.974,21,7
591,5134,16.12,7.3497,8,2
591,9866,28.05,11.3891,16,5
591,7153,22.92,9.2928,14,5
591,1598,25.74,10.7018,15,5
591,1442,13.75,6.0003,7,2
591,5358,29.76,11.5695,13,4
591,3442,31.4,11.6316,13,4
591,997,51.96,20.8004,23,7
591,7354,41.97,15.3053,15,5
591,9781,13.31,5.0002,5,2
591,1124,9.48,4.4046,5,2
591,2878,86.82,31.2218,26,7
591,5163,27.39,10.9387,11,3
591,3889,32.13,13.089,11,3
591,1430,7.08,2.5212,6,2
591,3448,37.35,16.223,18,5
591,5537,43.22,17.7634,21,7
591,8947,35.31,14.4062,14,5
591,3418,14.32,4.7924,7,3
591,8902,23.31,9.8847,9,3
591,3533,25.33,9.3116,14,4
591,2924,22.81,9.2744,11,3
591,5944,33.24,11.2971,16,5
591,1341,11.28,5.4144,6,2
591,9029,14.88,6.294,14,4
591,5744,23.8,8.5528,15,5
591,7377,34.98,13.4622,12,4
591,3124,59.97,24.5787,17,5
591,4460,38.02,14.0116,17,6
591,1282,25.84,10.1584,7,2
596,1533,49.56,20.6807,17,5
596,8653,28.1,12.0862,9,3
596,4541,38.28,15.9006,16,6
596,4105,22.86,9.2466,6,2
596,1634,31.55,11.04,13,4
596,1844,34.24,15.1544,14,5
596,3816,44.13,18.0975,20,7
596,9123,78.18,32.7373,31,9
596,1610,12.47,5.6255,10,3
596,4527,28.68,11.7957,10,3
596,5597,16.86,6.0531,6,2
596,7001,3.51,1.2636,3,1
596,9642,10.56,4.6035,6,2
596,5898,45.6,18.1919,27,9
596,9524,16.48,7.0044,8,2
596,7056,35.52,13.611,17,6
596,1622,33.77,15.6813,16,5
596,4606,91.02,37.9637,34,10
596,3693,33.94,14.3095,11,4
596,8966,31.16,12.3803,15,5
596,6841,12.99,5.3418,9,3
596,4618,38.4,17.4481,16,5
596,5376,23.92,10.1384,14,4
596,1281,11.56,4.218,4,2
596,9324,58.22,23.349,20,7
596,2689,20.65,8.7838,13,5
596,5537,5.32,2.394,2,1
596,7486,48.78,16.65,23,7
596,1282,18.33,8.1858,7,2
596,5063,45.67,18.4693,15,5
596,7220,4.72,1.7464,2,1
596,5738,50.3,20.339,19,7
596,9029,26.04,10.037,14,6
596,2678,42.67,15.2792,18,6
596,5944,26.4,9.2238,16,5
596,1430,3.45,1.656,6,2
621,7743,23.61,8.7123,11,4
621,6132,57.87,23.1801,32,11
621,5944,9.54,3.7218,6,2
621,3878,28.65,10.1617,13,4
621,3533,33.13,13.3884,15,5
621,4078,32.94,13.9074,13,5
621,5346,30.36,11.1333,16,5
621,9851,36.65,14.3275,15,5
621,7056,43.29,18.6501,19,6
621,924,54.32,23.7768,24,6
621,8202,17.44,8.1648,8,2
621,2556,15.53,4.7926,5,2
621,6841,20.88,8.0136,13,4
621,3627,21.39,8.1742,13,4
621,1341,52.83,19.2374,20,7
621,8907,16.76,6.5258,8,3
621,10240,11.03,4.1266,5,2
621,181,7.04,2.55,4,2
621,1533,11.84,5.3024,5,2
621,8647,29.85,12.5165,13,5
621,2896,39.95,15.7416,22,7
621,2431,5.91,2.0685,3,1
621,2878,29.89,12.539,16,4
621,9324,29.71,13.0004,15,5
621,7849,36.03,14.9499,15,6
632,5944,48.41,18.8386,23,8
632,7909,35.05,13.7537,10,3
632,3676,15.18,6.3756,6,2
632,1005,78.09,31.4486,31,11
632,1622,31.49,13.0811,10,3
632,4693,6.87,2.7009,6,2
632,6132,8.57,3.3539,8,3
632,571,49.87,19.9075,22,6
632,3476,46.19,17.4055,17,4
632,5134,25.75,11.3758,11,3
632,4711,13.6,5.6896,8,2
632,2507,8.62,3.4596,7,2
632,2689,70.97,27.8549,30,9
632,7486,16.8,6.8736,7,2
632,1798,37.12,14.5344,21,6
632,9324,27.01,9.845,18,6
632,3593,10.44,3.132,3,1
632,2298,11.13,4.3861,9,3
632,4257,10.93,4.5215,5,2
632,647,3.86,1.737,2,1
632,1282,39.44,15.914,24,6
632,5346,17.38,7.1006,10,4
632,8404,8.67,3.0345,3,1
632,5898,9.04,3.2932,4,2
632,7849,10.14,4.056,3,1
632,4460,15.51,6.1896,10,3
632,7153,23.28,8.7447,6,2
