time_id,city,state_province,country,store_sales,store_cost,unit_sales,fact_count
476,Long Beach,CA,USA,52.86,19.8492,27,9
476,Glendale,CA,USA,99.74,38.8047,46,16
476,Downey,CA,USA,105.55,44.0036,50,16
476,Altadena,CA,USA,48.3,20.679,21,7
476,Pomona,CA,USA,40.77,15.3881,22,7
476,Woodland Hills,CA,USA,66.45,29.3639,31,9
476,Bellflower,CA,USA,25.31,11.2031,11,4
476,Burbank,CA,USA,91.67,37.176,40,13
476,Newport Beach,CA,USA,140.53,59.0509,66,23
476,San Gabriel,CA,USA,2.36,0.944,4,1
476,West Covina,CA,USA,45.82,19.3802,13,3
478,Los Angeles,CA,USA,40.34,15.6686,22,7
478,Pomona,CA,USA,42.79,15.474,21,7
478,Torrance,CA,USA,46.12,20.0208,23,7
478,Altadena,CA,USA,53.98,20.5125,31,10
478,Glendale,CA,USA,60.63,23.2273,31,11
478,Bellflower,CA,USA,6.57,1.971,3,1
478,Downey,CA,USA,227.59,93.3765,96,32
478,Woodland Hills,CA,USA,76.55,31.0581,36,12
478,San Gabriel,CA,USA,30.12,11.6505,12,4
478,Santa Monica,CA,USA,103.15,42.7645,47,14
478,Arcadia,CA,USA,50.28,19.4074,23,8
478,Newport Beach,CA,USA,23.03,7.9905,8,3
478,Burbank,CA,USA,9.22,4.0146,4,2
478,West Covina,CA,USA,39.27,16.7519,13,4
478,Long Beach,CA,USA,103.65,41.1107,50,16
496,Bellflower,CA,USA,44.44,18.0952,23,6
496,Glendale,CA,USA,100.92,41.864,49,15
496,Burbank,CA,USA,35.5,15.3185,18,6
496,Downey,CA,USA,78.51,31.5642,37,11
496,Pomona,CA,USA,33.41,14.3748,17,6
496,Los Angeles,CA,USA,22.88,10.0104,12,4
496,Altadena,CA,USA,53.86,21.4948,27,9
496,Santa Monica,CA,USA,47.88,18.5769,25,9
496,Lakewood,CA,USA,30.39,12.2139,14,4
496,Arcadia,CA,USA,27.01,10.3706,23,8
496,Newport Beach,CA,USA,28.4,11.7529,16,5
496,Woodland Hills,CA,USA,112.04,42.1816,47,14
496,West Covina,CA,USA,21.96,8.5672,12,5
496,Beverly Hills,CA,USA,10.32,5.0568,3,1
505,Santa Monica,CA,USA,19.84,6.1988,10,4
505,Los Angeles,CA,USA,72.21,28.0337,33,10
505,San Gabriel,CA,USA,53.72,19.6534,20,6
505,Torrance,CA,USA,36.44,13.9868,12,4
505,Woodland Hills,CA,USA,83.82,32.5507,39,12
505,Newport Beach,CA,USA,54.04,20.8886,25,9
505,Lakewood,CA,USA,96.09,37.8375,44,14
505,Bellflower,CA,USA,102.06,42.8779,41,12
505,Downey,CA,USA,47.57,20.0021,18,6
505,West Covina,CA,USA,58.3,23.7382,25,9
505,Long Beach,CA,USA,18.12,7.8625,13,4
505,Glendale,CA,USA,55.79,21.7648,30,10
505,Pomona,CA,USA,6.52,2.5428,2,1
505,Burbank,CA,USA,46.45,19.3909,20,6
507,Pomona,CA,USA,64.05,26.0382,29,8
507,Lakewood,CA,USA,142.4,55.7021,61,20
507,Altadena,CA,USA,132.6,50.8488,55,18
507,Los Angeles,CA,USA,75.29,30.2205,40,13
507,San Gabriel,CA,USA,45.63,18.4628,17,6
507,Burbank,CA,USA,56.91,22.2198,27,10
507,Newport Beach,CA,USA,140.17,56.8183,65,19
507,Santa Monica,CA,USA,123.1,48.7646,49,15
507,Bellflower,CA,USA,104.95,40.0557,41,13
507,Torrance,CA,USA,65.02,27.0648,34,11
507,Arcadia,CA,USA,96.1,41.3796,49,15
507,Woodland Hills,CA,USA,23.27,9.9982,11,4
507,West Covina,CA,USA,71.72,28.7592,35,12
507,Long Beach,CA,USA,24.73,10.665,14,5
507,Glendale,CA,USA,51.36,20.8,35,11
507,Downey,CA,USA,109.75,40.8503,52,15
509,Bellflower,CA,USA,82.97,33.713,40,13
509,Lakewood,CA,USA,44.39,17.0015,21,6
509,Beverly Hills,CA,USA,134.81,53.5802,60,16
509,Long Beach,CA,USA,39.99,15.8729,15,4
509,Downey,CA,USA,11.48,5.166,4,1
509,Woodland Hills,CA,USA,91.48,35.681,42,13
509,Arcadia,CA,USA,29.4,11.0214,19,7
509,Glendale,CA,USA,38.08,15.2336,15,4
509,Torrance,CA,USA,32.36,11.9988,16,5
509,Los Angeles,CA,USA,20.91,9.0096,10,3
509,Santa Monica,CA,USA,36.99,14.0196,19,7
509,Burbank,CA,USA,97.24,38.4638,39,13
509,San Gabriel,CA,USA,57.77,24.3627,27,9
509,Newport Beach,CA,USA,9.93,4.1211,6,2
509,West Covina,CA,USA,1.1,0.363,2,1
504,Altadena,CA,USA,160.95,67.372,76,24
504,Arcadia,CA,USA,52.6,22.2787,22,6
504,San Gabriel,CA,USA,33.76,12.8332,18,5
504,Glendale,CA,USA,28.28,11.4078,16,5
504,Burbank,CA,USA,26.29,9.7125,12,4
504,Long Beach,CA,USA,105.98,43.5505,48,18
504,Lakewood,CA,USA,78.98,31.7906,33,10
504,Downey,CA,USA,42.49,16.3123,18,4
504,Torrance,CA,USA,224.89,91.0558,100,30
504,Los Angeles,CA,USA,47.41,19.2814,17,6
504,Pomona,CA,USA,23.86,8.839,14,5
504,Santa Monica,CA,USA,16.99,6.8649,8,3
529,Altadena,CA,USA,106.86,44.0629,46,15
529,Newport Beach,CA,USA,98.22,37.229,38,11
529,Bellflower,CA,USA,107.44,41.9161,48,15
529,Santa Monica,CA,USA,106.52,40.9505,58,19
529,Pomona,CA,USA,151.6,60.7414,73,23
529,Burbank,CA,USA,192.71,75.2176,95,31
529,San Gabriel,CA,USA,119.35,51.1231,48,16
529,Long Beach,CA,USA,170.96,71.8255,84,28
529,Los Angeles,CA,USA,45.24,18.9962,17,6
529,West Covina,CA,USA,12.68,4.9644,8,3
529,Downey,CA,USA,183.78,69.2321,70,21
529,Woodland Hills,CA,USA,162.91,65.0495,69,24
529,Torrance,CA,USA,76.13,27.7504,42,11
532,Los Angeles,CA,USA,66.62,24.728,30,10
532,Torrance,CA,USA,32.01,12.4372,20,6
532,San Gabriel,CA,USA,68.05,25.3702,36,11
532,Arcadia,CA,USA,86.29,33.6576,38,11
532,Glendale,CA,USA,13.28,6.3744,4,1
532,Beverly Hills,CA,USA,65.03,27.1399,22,6
532,Lakewood,CA,USA,28.99,10.6381,15,4
532,Newport Beach,CA,USA,4.58,1.7862,2,1
532,Woodland Hills,CA,USA,63.75,27.5253,32,11
532,West Covina,CA,USA,32.8,11.8598,16,5
532,Downey,CA,USA,25.1,8.6138,14,4
532,Long Beach,CA,USA,51.82,20.9528,26,8
532,Altadena,CA,USA,29.56,12.234,16,6
532,Bellflower,CA,USA,46.15,17.9831,25,9
532,Burbank,CA,USA,24.33,10.2234,10,4
532,Santa Monica,CA,USA,10.02,3.006,3,1
546,Downey,CA,USA,36.52,12.4456,13,4
546,Lakewood,CA,USA,88.05,35.8432,48,15
546,San Gabriel,CA,USA,147.3,60.7451,69,22
546,Woodland Hills,CA,USA,48.68,20.8946,17,5
546,Arcadia,CA,USA,2.52,1.1844,4,1
546,Long Beach,CA,USA,32.12,11.8381,19,6
546,Torrance,CA,USA,32.5,12.918,20,6
546,Los Angeles,CA,USA,39.44,16.0691,24,8
546,Newport Beach,CA,USA,95.13,38.3868,40,12
546,Beverly Hills,CA,USA,22.85,9.025,10,3
546,Glendale,CA,USA,46.32,17.859,23,7
546,West Covina,CA,USA,22.88,8.2418,9,3
546,Altadena,CA,USA,19.37,7.0268,9,3
546,Pomona,CA,USA,43.11,16.722,20,6
539,Woodland Hills,CA,USA,195.76,79.6359,103,32
539,Santa Monica,CA,USA,95.62,36.9249,42,14
539,Lakewood,CA,USA,79.36,31.836,32,10
539,Downey,CA,USA,205.09,80.5444,85,28
539,Altadena,CA,USA,56.85,22.3793,25,8
539,Pomona,CA,USA,125.89,51.4822,69,23
539,Long Beach,CA,USA,73.73,28.7983,28,9
539,Glendale,CA,USA,157.5,64.7151,75,23
539,Burbank,CA,USA,199.5,82.5053,92,28
539,Torrance,CA,USA,38.47,14.9793,25,9
539,Beverly Hills,CA,USA,62.03,24.9192,28,8
539,Bellflower,CA,USA,184.38,70.8758,77,24
539,West Covina,CA,USA,26.13,10.6627,14,6
538,Long Beach,CA,USA,6.57,3.2193,3,1
538,Beverly Hills,CA,USA,95.2,36.3992,40,12
538,Altadena,CA,USA,57.56,22.2469,26,8
538,Bellflower,CA,USA,40.41,17.234,14,5
538,Arcadia,CA,USA,108.46,44.3568,52,19
538,Los Angeles,CA,USA,50.86,20.3327,20,8
538,Downey,CA,USA,138.32,54.6863,69,23
538,Newport Beach,CA,USA,53.34,19.7716,24,8
538,San Gabriel,CA,USA,49.96,19.6703,19,7
538,Pomona,CA,USA,69.52,28.1778,38,12
538,Santa Monica,CA,USA,115.68,48.3794,43,14
538,Glendale,CA,USA,3.98,1.5522,2,1
538,West Covina,CA,USA,64.21,27.2351,27,9
538,Burbank,CA,USA,3.42,1.539,3,1
538,Lakewood,CA,USA,37.59,13.1442,18,6
564,Altadena,CA,USA,29.84,11.9344,8,2
564,Bellflower,CA,USA,19.44,7.4309,10,4
564,Santa Monica,CA,USA,44.3,17.0814,21,7
564,Beverly Hills,CA,USA,62.01,25.2245,27,7
564,Torrance,CA,USA,80.46,33.0633,33,10
564,Newport Beach,CA,USA,34.55,13.4347,12,4
564,Glendale,CA,USA,131.3,50.8416,57,20
564,Arcadia,CA,USA,46.72,20.0546,24,8
564,Pomona,CA,USA,14.33,5.1588,5,2
564,Burbank,CA,USA,30.06,13.3774,14,5
564,West Covina,CA,USA,51.75,20.8621,34,10
564,Lakewood,CA,USA,8.4,3.948,3,1
575,Santa Monica,CA,USA,86.92,34.943,45,14
575,San Gabriel,CA,USA,93,37.9153,39,11
575,Glendale,CA,USA,34.4,14.2736,20,7
575,Woodland Hills,CA,USA,159.12,64.4427,63,17
575,Lakewood,CA,USA,67.71,25.662,36,11
575,Beverly Hills,CA,USA,23.05,8.514,11,4
575,West Covina,CA,USA,138.01,55.4329,63,20
575,Pomona,CA,USA,30.37,12.995,11,4
575,Bellflower,CA,USA,48.17,19.2313,23,6
575,Torrance,CA,USA,8.08,3.1312,7,2
575,Altadena,CA,USA,12.63,4.8492,5,2
548,Santa Monica,CA,USA,46.24,17.5194,23,7
548,Glendale,CA,USA,81.8,33.4725,38,13
548,Lakewood,CA,USA,56.12,22.8143,24,9
548,Woodland Hills,CA,USA,37.53,16.134,25,9
548,Los Angeles,CA,USA,11.42,4.413,4,2
548,Bellflower,CA,USA,14.03,6.152,5,2
548,Pomona,CA,USA,61.69,24.3204,27,9
548,West Covina,CA,USA,52.71,20.7939,20,6
548,Arcadia,CA,USA,52.48,20.8214,20,6
548,Torrance,CA,USA,29.98,13.5298,15,5
548,San Gabriel,CA,USA,26.32,10.9889,16,5
548,Long Beach,CA,USA,13.23,4.9353,6,2
558,Newport Beach,CA,USA,60.8,23.74,25,7
558,Los Angeles,CA,USA,43.12,15.7433,27,8
558,Glendale,CA,USA,18.54,7.9878,9,4
558,West Covina,CA,USA,11.88,5.3416,6,2
558,Long Beach,CA,USA,12.2,4.754,6,2
558,Woodland Hills,CA,USA,55.27,22.3129,29,9
558,Burbank,CA,USA,70.77,27.5886,34,10
558,Pomona,CA,USA,93.84,38.2024,41,13
558,Bellflower,CA,USA,12.44,5.5304,6,2
558,San Gabriel,CA,USA,8.56,3.5968,4,2
558,Santa Monica,CA,USA,47.79,19.4834,28,9
558,Downey,CA,USA,14,5.772,7,2
558,Torrance,CA,USA,40.7,16.5961,22,7
573,Santa Monica,CA,USA,36.92,11.7344,18,6
573,Beverly Hills,CA,USA,41.06,16.2528,18,6
573,Pomona,CA,USA,51.77,21.7643,21,7
573,Downey,CA,USA,30.28,12.0807,27,8
573,Lakewood,CA,USA,70.45,24.9174,25,7
573,Long Beach,CA,USA,64.56,24.2721,29,9
573,Torrance,CA,USA,19.24,7.0056,12,3
573,Burbank,CA,USA,43.07,17.4158,22,7
573,Newport Beach,CA,USA,52.74,19.2112,26,8
573,San Gabriel,CA,USA,89.85,36.2703,39,11
573,West Covina,CA,USA,50.61,20.8785,31,11
606,West Covina,CA,USA,71.81,28.8142,26,8
606,Downey,CA,USA,278.45,111.7412,120,38
606,Bellflower,CA,USA,23.96,9.0658,13,5
606,Glendale,CA,USA,65.53,26.3381,30,10
606,Newport Beach,CA,USA,27.66,12.2409,9,3
606,Altadena,CA,USA,74.32,27.9781,35,11
606,Lakewood,CA,USA,27.4,9.7696,12,4
606,Burbank,CA,USA,46.49,18.3357,24,6
606,Pomona,CA,USA,27.53,11.6599,20,7
606,Arcadia,CA,USA,87.75,35.0192,42,14
606,San Gabriel,CA,USA,3.84,1.4592,2,1
606,Santa Monica,CA,USA,64.41,26.1167,25,10
595,Torrance,CA,USA,4.36,1.6348,7,2
595,San Gabriel,CA,USA,43.58,17.3289,17,7
595,Downey,CA,USA,47.5,18.8173,23,7
595,Newport Beach,CA,USA,53.99,21.9299,27,10
595,Beverly Hills,CA,USA,23.76,9.2072,15,4
595,Santa Monica,CA,USA,2.94,1.1172,3,1
595,Glendale,CA,USA,60.67,25.4189,33,10
595,Pomona,CA,USA,29.5,12.4371,12,4
595,Altadena,CA,USA,34.93,12.8289,18,7
595,West Covina,CA,USA,78.38,28.314,33,11
595,Long Beach,CA,USA,36.78,14.7909,20,6
595,Lakewood,CA,USA,39.37,14.8217,16,5
595,Bellflower,CA,USA,25.26,9.738,11,4
595,Burbank,CA,USA,72.64,29.0099,26,8
590,West Covina,CA,USA,49.56,18.9816,27,9
590,Woodland Hills,CA,USA,6,2.5668,4,2
590,Arcadia,CA,USA,37.85,15.3787,20,8
590,San Gabriel,CA,USA,48.79,17.6578,24,8
590,Los Angeles,CA,USA,58.6,25.7651,30,9
590,Newport Beach,CA,USA,80.52,30.0418,36,11
590,Downey,CA,USA,56.6,21.7423,22,7
590,Pomona,CA,USA,58.41,25.3029,28,8
590,Santa Monica,CA,USA,74.97,30.2697,34,12
590,Beverly Hills,CA,USA,9.57,4.1151,3,1
590,Bellflower,CA,USA,8.55,4.0698,5,2
590,Burbank,CA,USA,72.09,31.2698,33,11
590,Long Beach,CA,USA,5,1.6,4,1
604,Altadena,CA,USA,101.44,40.669,50,16
604,Pomona,CA,USA,54.19,21.982,27,7
604,Beverly Hills,CA,USA,21.01,8.3089,11,4
604,Arcadia,CA,USA,42.59,17.1591,19,6
604,Woodland Hills,CA,USA,36.93,16.0309,18,5
604,Bellflower,CA,USA,57.28,22.7675,22,9
604,San Gabriel,CA,USA,69.12,25.2756,35,10
604,Torrance,CA,USA,34.28,14.5784,15,5
604,Long Beach,CA,USA,116.11,47.0295,51,17
604,Downey,CA,USA,68.28,29.5935,29,8
604,Glendale,CA,USA,7.95,2.7825,3,1
604,Los Angeles,CA,USA,37.98,15.7131,21,7
604,West Covina,CA,USA,19.17,7.2552,6,2
583,Los Angeles,CA,USA,54.9,21.6802,24,9
583,Newport Beach,CA,USA,8.83,2.9673,8,3
583,Altadena,CA,USA,55.41,21.7755,25,9
583,Lakewood,CA,USA,75.56,31.2597,36,12
583,Woodland Hills,CA,USA,84.01,33.3698,37,10
583,Torrance,CA,USA,23.23,8.8501,16,5
583,Bellflower,CA,USA,50.09,19.9275,19,6
583,Arcadia,CA,USA,27.33,11.0092,13,4
583,Santa Monica,CA,USA,11.64,4.8324,6,2
583,Glendale,CA,USA,25.15,8.2452,11,3
583,West Covina,CA,USA,57.76,24.7504,25,7
583,Long Beach,CA,USA,45.08,18.4024,20,7
583,San Gabriel,CA,USA,61.96,22.2896,29,10
583,Pomona,CA,USA,11.28,4.4022,6,3
583,Beverly Hills,CA,USA,15.26,6.3778,5,2
583,Burbank,CA,USA,60.43,24.7623,23,7
612,Woodland Hills,CA,USA,6.36,2.544,3,1
612,Burbank,CA,USA,44.54,16.9577,25,8
612,Bellflower,CA,USA,79.5,30.1465,44,14
612,Pomona,CA,USA,16.12,6.266,10,4
612,Beverly Hills,CA,USA,80.78,33.6576,37,12
612,Arcadia,CA,USA,40.71,14.8563,15,4
612,West Covina,CA,USA,67.79,27.9503,37,13
612,Downey,CA,USA,127.94,50.2803,64,18
612,Torrance,CA,USA,29.99,11.7783,13,4
612,Glendale,CA,USA,66.46,27.1481,27,8
612,Los Angeles,CA,USA,33.29,13.7449,17,6
612,San Gabriel,CA,USA,42.27,16.8129,19,6
612,Newport Beach,CA,USA,15.44,7.1024,6,2
612,Long Beach,CA,USA,14.73,6.2706,6,2
619,Long Beach,CA,USA,76.65,31.4229,45,14
619,Santa Monica,CA,USA,70.44,30.0066,35,10
619,Pomona,CA,USA,89.17,35.0034,43,15
619,Arcadia,CA,USA,14.34,5.2632,9,3
619,Los Angeles,CA,USA,40.53,17.4626,18,6
619,Torrance,CA,USA,56.64,22.6282,22,7
619,Burbank,CA,USA,54.56,22.2463,24,8
619,Bellflower,CA,USA,77.16,32.0026,38,12
619,Lakewood,CA,USA,14.82,5.9562,12,4
619,Downey,CA,USA,42.03,17.0598,18,6
619,Beverly Hills,CA,USA,115.96,49.0782,51,17
619,Newport Beach,CA,USA,15.3,6.2778,6,2
619,San Gabriel,CA,USA,30.37,12.6142,16,6
619,West Covina,CA,USA,40.63,14.992,22,7
619,Woodland Hills,CA,USA,35.2,14.6704,12,4
619,Altadena,CA,USA,31.57,12.1712,18,6
627,Woodland Hills,CA,USA,188.95,71.7365,74,23
627,Newport Beach,CA,USA,128.33,49.3757,57,19
627,San Gabriel,CA,USA,60.84,23.2657,27,9
627,Lakewood,CA,USA,35.35,14.95,11,3
627,Torrance,CA,USA,47.95,19.1685,19,7
627,West Covina,CA,USA,9.63,3.9726,8,3
627,Glendale,CA,USA,130.51,51.9675,57,20
627,Santa Monica,CA,USA,58.68,23.3427,22,7
627,Long Beach,CA,USA,51.54,20.8089,28,9
627,Bellflower,CA,USA,93.37,37.0491,40,13
627,Pomona,CA,USA,67.18,27.4368,29,9
627,Burbank,CA,USA,21.79,9.7844,11,4
627,Downey,CA,USA,33.57,13.3513,15,4
617,West Covina,CA,USA,133.65,51.376,57,19
617,Bellflower,CA,USA,152.82,60.7202,68,21
617,Los Angeles,CA,USA,134.73,54.3481,71,23
617,Arcadia,CA,USA,180.26,73.6601,87,27
617,Glendale,CA,USA,91.6,38.5754,44,14
617,Pomona,CA,USA,267.02,111.8153,99,31
617,Woodland Hills,CA,USA,164.57,66.6489,79,24
617,Long Beach,CA,USA,103.47,37.6609,42,14
617,Santa Monica,CA,USA,51.35,19.0924,22,7
617,Lakewood,CA,USA,83.8,32.7307,47,15
617,San Gabriel,CA,USA,90.74,35.5977,37,13
617,Torrance,CA,USA,33.77,13.1866,13,4
617,Burbank,CA,USA,8.18,2.9872,10,3
617,Beverly Hills,CA,USA,168.02,67.8214,89,26
626,Bellflower,CA,USA,74.1,27.834,42,12
626,Torrance,CA,USA,66.12,28.144,34,9
626,Glendale,CA,USA,68.55,29.3604,32,11
626,West Covina,CA,USA,102.41,41.6405,50,18
626,Beverly Hills,CA,USA,90.74,35.0693,42,14
626,Downey,CA,USA,73.26,26.3101,38,11
626,Burbank,CA,USA,37.89,16.5741,15,5
626,Los Angeles,CA,USA,69.1,28.2571,26,8
626,San Gabriel,CA,USA,67.25,28.4528,31,9
626,Newport Beach,CA,USA,29.49,11.5563,17,5
626,Long Beach,CA,USA,36,13.0149,18,6
626,Arcadia,CA,USA,24.9,8.0463,12,4
626,Lakewood,CA,USA,21.69,8.1738,10,3
626,Pomona,CA,USA,22.64,8.5448,14,4
663,Long Beach,CA,USA,69.62,26.8285,30,9
663,Beverly Hills,CA,USA,45.24,17.0445,25,8
663,Torrance,CA,USA,148.86,60.7327,73,23
663,Pomona,CA,USA,105.61,42.0182,65,21
663,San Gabriel,CA,USA,62.41,23.451,29,11
663,Santa Monica,CA,USA,70.66,27.375,26,8
663,Woodland Hills,CA,USA,81.38,34.6726,43,14
663,Newport Beach,CA,USA,36.08,13.0902,17,6
663,Arcadia,CA,USA,77.5,30.2775,36,11
663,Bellflower,CA,USA,74.15,27.1396,29,10
663,Burbank,CA,USA,110.24,47.1103,43,12
663,Los Angeles,CA,USA,30.57,12.6165,18,7
663,Glendale,CA,USA,1.1,0.429,2,1
663,Altadena,CA,USA,10.28,3.9468,7,2
666,Woodland Hills,CA,USA,90.54,34.7663,45,13
666,Beverly Hills,CA,USA,119.13,48.308,55,14
666,San Gabriel,CA,USA,2.16,0.9936,3,1
666,Los Angeles,CA,USA,50.28,19.4934,21,7
666,Burbank,CA,USA,67.62,26.608,31,8
666,Long Beach,CA,USA,127.71,52.6512,72,24
666,West Covina,CA,USA,76.9,32.3857,35,11
666,Bellflower,CA,USA,32.01,12.1687,17,6
666,Altadena,CA,USA,88.71,36.7411,43,14
666,Pomona,CA,USA,21.2,8.076,8,2
666,Newport Beach,CA,USA,25.92,10.7232,12,4
666,Santa Monica,CA,USA,96.23,36.6903,39,11
666,Downey,CA,USA,3.3,1.452,5,1
666,Arcadia,CA,USA,45.49,19.0046,24,8
666,Glendale,CA,USA,45.92,19.1072,23,9
658,Santa Monica,CA,USA,158.04,60.5371,83,27
658,Burbank,CA,USA,95.56,39.7342,40,13
658,West Covina,CA,USA,69.47,27.018,33,10
658,Newport Beach,CA,USA,213.7,90.2709,89,28
658,San Gabriel,CA,USA,69.08,30.4699,35,10
658,Arcadia,CA,USA,258.14,103.5442,121,38
658,Woodland Hills,CA,USA,105.96,40.5452,47,17
658,Lakewood,CA,USA,69.61,28.383,39,12
658,Altadena,CA,USA,29.89,12.2403,13,4
658,Downey,CA,USA,120.89,48.3963,53,18
658,Long Beach,CA,USA,104.53,45.3726,46,15
658,Beverly Hills,CA,USA,139.64,56.6974,66,21
658,Glendale,CA,USA,102.05,38.957,45,14
658,Bellflower,CA,USA,119.68,47.2813,49,16
658,Torrance,CA,USA,1.62,0.648,2,1
654,West Covina,CA,USA,46.48,18.8309,16,5
654,Long Beach,CA,USA,74.31,31.4342,24,8
654,Bellflower,CA,USA,97,36.9875,52,17
654,Lakewood,CA,USA,53.82,21.5049,30,10
654,Los Angeles,CA,USA,48,19.0665,21,7
654,Glendale,CA,USA,112.81,44.026,56,20
654,San Gabriel,CA,USA,50.82,20.6006,32,10
654,Santa Monica,CA,USA,69.66,28.6787,30,10
654,Torrance,CA,USA,118.59,46.4443,55,18
654,Woodland Hills,CA,USA,81.66,29.8024,41,13
654,Burbank,CA,USA,29.27,12.9054,14,4
654,Newport Beach,CA,USA,37.37,15.4367,17,7
654,Pomona,CA,USA,18.9,7.6611,8,3
654,Downey,CA,USA,84.93,32.8663,35,9
654,Altadena,CA,USA,11.44,4.664,7,3
646,Arcadia,CA,USA,95.44,38.7586,46,14
646,Lakewood,CA,USA,50.08,17.9356,21,7
646,Glendale,CA,USA,95.36,37.6334,54,18
646,Long Beach,CA,USA,66.01,27.9953,35,12
646,West Covina,CA,USA,89.09,36.3686,44,13
646,Downey,CA,USA,113.65,46.2868,46,13
646,Woodland Hills,CA,USA,67.75,27.2678,32,10
646,Pomona,CA,USA,13.6,5.662,9,2
646,Beverly Hills,CA,USA,112.72,44.0418,49,17
646,Altadena,CA,USA,91.91,36.1764,45,16
646,Torrance,CA,USA,140.03,57.06,68,22
646,San Gabriel,CA,USA,19.89,7.452,12,4
646,Burbank,CA,USA,41.22,15.6334,30,10
646,Santa Monica,CA,USA,27.67,11.7079,13,4
646,Newport Beach,CA,USA,5.02,2.0376,7,2
646,Bellflower,CA,USA,47.93,17.2738,18,6
646,Los Angeles,CA,USA,30.04,12.1967,12,4
688,Arcadia,CA,USA,78.15,31.6297,41,12
688,Bellflower,CA,USA,32.83,14.2479,18,5
688,Burbank,CA,USA,2.26,0.678,2,1
688,Pomona,CA,USA,7.41,2.5194,3,1
688,Altadena,CA,USA,3.38,1.251,4,2
688,Lakewood,CA,USA,29.38,11.4765,21,7
688,Downey,CA,USA,34.78,13.7014,13,6
688,Beverly Hills,CA,USA,94.94,37.7658,35,12
688,San Gabriel,CA,USA,26.23,10.6834,16,5
688,Long Beach,CA,USA,108.72,46.9667,42,16
688,Glendale,CA,USA,128.95,54.1212,57,17
688,Torrance,CA,USA,26.66,9.533,12,4
688,Newport Beach,CA,USA,60.95,23.4505,29,9
688,West Covina,CA,USA,23.49,8.8095,7,2
688,Los Angeles,CA,USA,20.27,8.043,7,3
677,Lakewood,CA,USA,118.81,50.9972,66,22
677,Downey,CA,USA,110.19,42.5798,44,14
677,Santa Monica,CA,USA,129.41,50.9063,52,16
677,Woodland Hills,CA,USA,60.8,25.1565,27,10
677,San Gabriel,CA,USA,123.85,48.4544,58,18
677,Bellflower,CA,USA,127.77,50.4072,62,22
677,Altadena,CA,USA,65.49,27.0216,32,10
677,Pomona,CA,USA,137.8,55.2207,72,23
677,Long Beach,CA,USA,180.13,70.5838,77,24
677,Newport Beach,CA,USA,74.7,31.4968,43,13
677,Glendale,CA,USA,339.38,132.404,130,43
677,Burbank,CA,USA,157.5,63.4675,67,22
677,Arcadia,CA,USA,173.46,72.2998,79,24
677,West Covina,CA,USA,132.75,56.8222,65,21
680,Pomona,CA,USA,101.48,42.2959,43,15
680,Newport Beach,CA,USA,96.08,37.5996,49,16
680,Arcadia,CA,USA,42.69,18.0345,20,6
680,West Covina,CA,USA,165.87,65.3826,80,25
680,Long Beach,CA,USA,140.48,55.3758,55,17
680,Burbank,CA,USA,21.71,8.9107,9,4
680,Beverly Hills,CA,USA,115.44,46.5435,60,19
680,Woodland Hills,CA,USA,25.21,11.6779,17,6
680,Lakewood,CA,USA,4.71,1.6014,3,1
680,Bellflower,CA,USA,71.07,28.9346,34,10
680,Altadena,CA,USA,75.11,30.8223,33,10
680,Santa Monica,CA,USA,5.28,2.3232,3,1
680,San Gabriel,CA,USA,23.8,11.0496,12,3
680,Glendale,CA,USA,19.28,8.6815,10,3
691,Woodland Hills,CA,USA,98.59,38.9808,44,15
691,Lakewood,CA,USA,168.46,68.087,81,24
691,West Covina,CA,USA,127.28,52.2958,62,21
691,Santa Monica,CA,USA,72.79,28.891,27,10
691,Beverly Hills,CA,USA,62.84,24.9887,29,10
691,Downey,CA,USA,34.71,13.5713,21,6
691,Los Angeles,CA,USA,102.74,45.7832,42,12
691,Bellflower,CA,USA,82.16,32.5886,47,15
691,Glendale,CA,USA,71.9,30.2562,36,11
691,San Gabriel,CA,USA,42.73,17.3551,19,7
691,Pomona,CA,USA,9.24,4.0065,6,2
691,Altadena,CA,USA,52.02,20.701,20,5
691,Arcadia,CA,USA,21.89,9.2907,16,6
691,Long Beach,CA,USA,33.82,12.9407,14,5
691,Newport Beach,CA,USA,55.81,22.1789,19,6
691,Burbank,CA,USA,101.05,38.617,47,15
696,Bellflower,CA,USA,99.19,39.3253,48,15
696,Downey,CA,USA,146.95,54.9292,72,22
696,Long Beach,CA,USA,95.97,40.1436,38,12
696,West Covina,CA,USA,122.86,47.9557,65,23
696,Burbank,CA,USA,61.79,23.3833,24,9
696,Arcadia,CA,USA,27.73,11.2729,11,3
696,San Gabriel,CA,USA,89.38,34.6782,44,14
696,Pomona,CA,USA,53.84,22.5999,35,12
696,Beverly Hills,CA,USA,61.37,22.312,25,8
696,Altadena,CA,USA,24.44,9.4968,8,2
696,Woodland Hills,CA,USA,59.22,25.1054,33,11
696,Lakewood,CA,USA,28.84,10.4047,12,4
696,Santa Monica,CA,USA,58.29,23.6186,26,8
696,Los Angeles,CA,USA,92.72,37.1756,44,13
696,Newport Beach,CA,USA,31.29,12.0459,15,4
696,Glendale,CA,USA,35.89,15.6276,11,4
716,Newport Beach,CA,USA,120.54,46.7809,63,20
716,Los Angeles,CA,USA,63.93,27.1499,34,10
716,Downey,CA,USA,98.15,40.2948,40,15
716,Pomona,CA,USA,76.29,26.4628,34,10
